ID,Year,Month,KW,Incident_Start,Incident_End,Impact_Assessment,Failure_Type,Failure_Duration,Weighted_Failure_Duration,Responsible,Root_Cause,Business_Impact,Solution,Notes_Ticket,Prio_Ticket,Brands,Channel,Impact_Online,Impact_Offline,Products,Retail_o2_o2S_Marked,Retail_o2_OPS_Marked,Retail_o2_MSD_Marked,Retail_o2_IDS_Marked,Retail_o2_TPI_Marked,Retail_o2_o2S_PO_GA_Loss,Retail_o2_o2S_VVL_GA_Loss,Retail_o2_o2S_FN_GA_Loss,Retail_o2_o2S_PP_GA_Loss,Retail_o2_o2S_Total_GA_Loss,Retail_o2_OPS_PO_GA_Loss,Retail_o2_OPS_VVL_GA_Loss,Retail_o2_OPS_FN_GA_Loss,Retail_o2_OPS_PP_GA_Loss,Retail_o2_OPS_Total_GA_Loss,Retail_o2_MSD_PO_GA_Loss,Retail_o2_MSD_VVL_GA_Loss,Retail_o2_MSD_FN_GA_Loss,Retail_o2_MSD_PP_GA_Loss,Retail_o2_MSD_Total_GA_Loss,Retail_o2_IDS_PO_GA_Loss,Retail_o2_IDS_VVL_GA_Loss,Retail_o2_IDS_FN_GA_Loss,Retail_o2_IDS_PP_GA_Loss,Retail_o2_IDS_Total_GA_Loss,Retail_o2_TPI_PO_GA_Loss,Retail_o2_TPI_VVL_GA_Loss,Retail_o2_TPI_FN_GA_Loss,Retail_o2_TPI_PP_GA_Loss,Retail_o2_TPI_Total_GA_Loss,Retail_o2_o2S_PO_Revenue_Loss,Retail_o2_o2S_VVL_Revenue_Loss,Retail_o2_o2S_myH_Revenue_Loss,Retail_o2_o2S_FN_Revenue_Loss,Retail_o2_o2S_PP_Revenue_Loss,Retail_o2_o2S_Total_Revenue_Loss,Retail_o2_OPS_PO_Revenue_Loss,Retail_o2_OPS_VVL_Revenue_Loss,Retail_o2_OPS_myH_Revenue_Loss,Retail_o2_OPS_FN_Revenue_Loss,Retail_o2_OPS_PP_Revenue_Loss,Retail_o2_OPS_Total_Revenue_Loss,Retail_o2_MSD_PO_Revenue_Loss,Retail_o2_MSD_VVL_Revenue_Loss,Retail_o2_MSD_myH_Revenue_Loss,Retail_o2_MSD_FN_Revenue_Loss,Retail_o2_MSD_PP_Revenue_Loss,Retail_o2_MSD_Total_Revenue_Loss,Retail_o2_IDS_PO_Revenue_Loss,Retail_o2_IDS_VVL_Revenue_Loss,Retail_o2_IDS_myH_Revenue_Loss,Retail_o2_IDS_FN_Revenue_Loss,Retail_o2_IDS_PP_Revenue_Loss,Retail_o2_IDS_Total_Revenue_Loss,Retail_o2_TPI_PO_Revenue_Loss,Retail_o2_TPI_VVL_Revenue_Loss,Retail_o2_TPI_myH_Revenue_Loss,Retail_o2_TPI_FN_Revenue_Loss,Retail_o2_TPI_PP_Revenue_Loss,Retail_o2_TPI_Total_Revenue_Loss,Retail_o2_Total_PO_Percentage,Retail_o2_Total_VVL_Percentage,Retail_o2_Total_FN_Percentage,Retail_o2_Total_PP_Percentage,Retail_o2_Total_PO_GA_Loss,Retail_o2_Total_VVL_GA_Loss,Retail_o2_Total_FN_GA_Loss,Retail_o2_Total_PP_GA_Loss,Retail_o2_Total_GA_Loss,Retail_o2_PO_Revenue_Loss,Retail_o2_VVL_Revenue_Loss,Retail_o2_myH_Revenue_Loss,Retail_o2_FN_Revenue_Loss,Retail_o2_PP_Revenue_Loss,Retail_o2_Total_Revenue_Loss,Online_o2_Marked,Online_blau_Marked,Online_TSI_Marked,Online_SC_Marked,Online_Port_Marked,Online_o2_PO_GA_Loss,Online_o2_VVL_GA_Loss,Online_blau_PO_GA_Loss,Online_blau_VVL_GA_Loss,Online_o2_FN_GA_Loss,Online_o2_PP_GA_Loss,Online_Total_GA_Loss,Online_o2_PO_Revenue_Loss,Online_o2_VVL_Revenue_Loss,Online_blau_PO_Revenue_Loss,Online_blau_VVL_Revenue_Loss,Online_myH_Revenue_Loss,Online_o2_FN_Revenue_Loss,Online_o2_PP_Revenue_Loss,Online_Total_Revenue_Loss,CSS_o2_PO_GA_Loss,CSS_o2_VVL_GA_Loss,CSS_blau_PO_GA_Loss,CSS_blau_VVL_GA_Loss,CSS_o2_FN_GA_Loss,CSS_Total_GA_Loss,CSS_o2_PO_Revenue_Loss,CSS_o2_VVL_Revenue_Loss,CSS_blau_PO_Revenue_Loss,CSS_blau_VVL_Revenue_Loss,CSS_myH_Revenue_Loss,CSS_o2_FN_Revenue_Loss,CSS_Total_Revenue_Loss,Total_o2_PO_GA_Loss,Total_o2_VVL_GA_Loss,Total_blau_PO_GA_Loss,Total_blau_VVL_GA_Loss,Total_FN_GA_Loss,Total_PP_GA_Loss,Total_GA_Loss,Total_o2_PO_Revenue_Loss,Total_o2_VVL_Revenue_Loss,Total_blau_PO_Revenue_Loss,Total_blau_VVL_Revenue_Loss,Total_myH_Revenue_Loss,Total_FN_Revenue_Loss,Total_PP_Revenue_Loss,Total_Revenue_Loss,Incident_Type
234,2021,5,20,5/21/21 12:00,5/21/21 14:00,High,Ausfall,,,ST,"2,00","Selfcare Services waren nicht verfügbar sowie die Kundenoberfläche Marquez. Login und alle Workflows wie Rechnungsansicht, Packbuchungen, VVL, Änderungen wie Sperren und Tarifänderungen waren betroffen. ",In Analyse.,,,"O2, Blau","Web/Customer Self Care, Option Booking, Telesales, Online Shop","o2 GA 50, blau GA 30, o2 VVL 100 und blau VVL 50","Impact für o2 Shops, Partnershops, Indirekter Kanal und MSD. 98 GA, 4 DSL, 32 VVL","Postpaid, Fixnet",x,x,x,x,,98,32,4,,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€51.582 ,€15.314 ,€13.088 ,€2.468 ,€0 ,€82.452 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,98 ,32 ,4 ,,134 ,€51.582 ,€15.314 ,€13.088 ,€2.468 ,€0 ,€82.452 ,x,x,x,x,,50 ,100 ,30 ,50 ,,,230 ,26.318 €,47.856 €,15.791 €,23.928 €,€23.155 ,0 €,0 €,137.047 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,148,132,30,50,4,0,364,77.900 €,63.170 €,15.791 €,23.928 €,€36.243 ,2.468 €,0 €,219.499 €,2. High
239,2021,6,23,6/10/21 14:20,6/10/21 15:20,High,Einschränkung,,"0,50",ST,"1,00","ePOS Bestandskundensuche und VVL eingeschränkt
Verzögerungen in der Auftragsverarbeitung",temporär hohe CPU Auslastung Salcus DB als Folge der Systemlast aus der Backlog Verarbeitung der Störung vom Morgen,"IMG000003127487, IMG000003127954",,"o2, Blau","Web/Customer Self Care, Option Booking, Telesales, Online Shop
Shops, Partner Shops",Kein Impact,"GA 36, 10 VVL, 1 DSL","Postpaid, Prepaid, Fixnet
myHandy",x,x,x,x,x,36,10,1,,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€18.949 ,€4.786 ,€4.631 ,€617 ,€0 ,€28.982 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,36 ,10 ,1 ,,47 ,€18.949 ,€4.786 ,€4.631 ,€617 ,€0 ,€28.982 ,x,x,x,x,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,36,10,0,0,1,0,47,18.949 €,4.786 €,0 €,0 €,€4.631 ,617 €,0 €,28.982 €,3. Medium
243,2021,6,25,6/23/21 13:30,6/27/21 13:45,High,Ausfall,,"43,39",ST,"96,25",Alle Prepaid-Dienste und COM DB waren betroffen. Kompletter RCS Workflow und Salcus orders waren unterbrochen. Prepaid Self-care und Workflow war für B2C betroffen. Aktivierungsworkflow für Postpaid sowie ePOS Prepaid Service und Postpaid Auftragsabwicklung waren betroffen. ,under investigation,IMG3137470,,"o2, Blau","Web/Customer Self Care, Option Booking, Telesales, Online Shop
Shops, Partner Shops, Workflow",kein Impact,"571 GA, 38 DSL, 2.624 Prepaid","Postpaid, Prepaid, Fixnet
",,,,,,571,,38,2624,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€300.547 ,€0 ,€57.486 ,€23.443 ,€341.645 ,€723.120 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,571 ,,38 ,2.624 ,3.233 ,€300.547 ,€0 ,€57.486 ,€23.443 ,€341.645 ,€723.120 ,x,x,,x,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,571,0,0,0,38,2.624,3.233,300.547 €,0 €,0 €,0 €,€57.486 ,23.443 €,341.645 €,723.120 €,1. Significant
246,2021,7,26,7/3/21 10:00,7/3/21 19:30,High,Medium,,"2,38",ST,"9,50",ePOS Anmeldung eingeschränkt. Nach löschen Browser Cache war die anmeldung wieder möglich,in analyse,IMG000003145847,,o2,"Shops, Partnershops",Kein Impact,"164 GA, 4 DSL; 84 PP","Postpaid, Prepaid, Fixnet
myHandy",x,x,,,,164,,4,84,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€86.322 ,€0 ,€16.511 ,€2.468 ,€10.937 ,€116.237 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,164 ,,4 ,84 ,252 ,€86.322 ,€0 ,€16.511 ,€2.468 ,€10.937 ,€116.237 ,x,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,164,0,0,0,4,84,252,86.322 €,0 €,0 €,0 €,€16.511 ,2.468 €,10.937 €,116.237 €,2. High
249,2021,7,28,7/13/21 7:30,7/13/21 14:30,High,Ausfall,,"6,5",ST,"6,5",Partos/ePOs Zugriff für die TEF Shops nicht möglich,"Internet from TEF Clients was not reachable as the traffic from proxy server to the internet got dropped, the exact root cause is being investigated by TCS Firewall team along with Vendor Checkpoint.",,,o2,Shops,"kein Impact Online
(Telesales / Call Center betroffen)","101 GA, 15 VVL, 2 DSL, 77 PP","Postpaid, Prepaid, Fixnet
myHandy",x,,,,,101,15,2,77,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€53.161 ,€7.178 ,€11.678 ,€1.234 ,€10.025 ,€83.277 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,101 ,15 ,2 ,77 ,195 ,€53.161 ,€7.178 ,€11.678 ,€1.234 ,€10.025 ,€83.277 ,x,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,101,15,0,0,2,77,195,53.161 €,7.178 €,0 €,0 €,€11.678 ,1.234 €,10.025 €,83.277 €,3. Medium
251,2021,7,28,7/14/21 15:30,7/20/21 22:00,High,"offline/
online: Einschränkung",,"54,5",ST,"54,5",Performance für die order Verarbeitung in Salcus stark herabgesetzt. Verzögerunen in der Auftragverarbeitung ,offen,Gesamtsummenausfall erst nach Abarbeitung des Backlogs am 22.06.2021 klar; MI noch offen;  ,,"o2, blau","Telesales, Online Shop
Shops, Partner Shops",,"327 GA, 74 VVL, 6 DSL, 349 PP","Postpaid, Prepaid, Fixnet
myHandy",x,x,,,,327,74,6,349,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€172.117 ,€35.413 ,€40.371 ,€3.702 ,€45.440 ,€297.042 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,327 ,74 ,6 ,349 ,756 ,€172.117 ,€35.413 ,€40.371 ,€3.702 ,€45.440 ,€297.042 ,x,x,x,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,327,74,0,0,6,349,756,172.117 €,35.413 €,0 €,0 €,€40.371 ,3.702 €,45.440 €,297.042 €,2. High
253,2021,7,28,7/15/21 6:00,7/15/21 11:15,High,Ausfall,,"5,5",ST,"5,5","Performance Probleme Salcus bzw. Salcus Downtime zur Behebung der Performacne Probleme
Zur Bachtung: liegt im gleichen Zeitfenster wie Zeile 252",offen,,,"o2, blau","Telesales, Online Shop
Shops, Partner Shops",,"135 GA, 31 VVL, 2 DSL, 144 PP","Postpaid, Prepaid, Fixnet
myHandy",x,x,,,,135,31,2,144,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€71.057 ,€14.835 ,€16.712 ,€1.234 ,€18.749 ,€122.588 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,135 ,31 ,2 ,144 ,312 ,€71.057 ,€14.835 ,€16.712 ,€1.234 ,€18.749 ,€122.588 ,x,x,x,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,135,31,0,0,2,144,312,71.057 €,14.835 €,0 €,0 €,€16.712 ,1.234 €,18.749 €,122.588 €,2. High
257,2021,7,30,7/27/21 8:30,7/27/21 19:00,High,Ausfall,,"10,50",ST,"10,50","All postpaid services(CSC,EPOS,SHOP, MobileApps and TPI) are down due to Database connection Errors from Salcus. Postpaid customers will not be able to use Selfcare services on o2online/Blau and Mobile Apps , EPOS Customer load services are impacted, Contract extension is not possible, DSL service impacted on Shop. Request entry for retail partners impaired.","Oracle Bug.
Hotfix package recommended by Oracle was implemented.",IMG3161845 (Alle Produkte ohne Prepaid),,"O2, Blau","Web/Customer Self Care, Option Booking, Telesales, Shop","1100 VVL 02, 200 VVL Blau, GA 200 o2  und Blau 150 ","830 GA, 178 VVL, 24 DSL","Postpaid, Fixnet",,,,,,830,178,24,,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€436.872 ,€85.184 ,€101.481 ,€14.806 ,€0 ,€638.342 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,830 ,178 ,24 ,,1.032 ,€436.872 ,€85.184 ,€101.481 ,€14.806 ,€0 ,€638.342 ,x,x,x,x,,200 ,1.100 ,150 ,200 ,,,1.650 ,105.270 €,526.416 €,78.953 €,95.712 €,€166.114 ,0 €,0 €,972.465 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,1.030,1.278,150,200,24,0,2.682,542.142 €,611.600 €,78.953 €,95.712 €,€267.595 ,14.806 €,0 €,1.610.807 €,1. Significant
258,2021,7,30,7/29/21 14:28,7/29/21 23:00,High,Ausfall,,"8,50",ST,"8,50","Due to network/ internet issues Call Centers are  offline, Office365 is not working and O2 Shops lost connection to TEF environment. ",Firewall Cluster Issue. RCA unter investigation,"IMG3163957 ( Komplette Produkte aber nur o2 Shops)
",,"O2, Blau","Telesales, Shop",o2 GA 100 und Blau GA 50 ,"154 GA, 27 VVL, 4 DSL, 159 PP","Postpaid, Fixnet, Prepaid",x,,,,,154,27,4,159,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€81.058 ,€12.921 ,€18.222 ,€2.468 ,€20.702 ,€135.371 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,154 ,27 ,4 ,159 ,344 ,€81.058 ,€12.921 ,€18.222 ,€2.468 ,€20.702 ,€135.371 ,x,x,x,,,100 ,,50 ,,,,150 ,52.635 €,0 €,26.318 €,0 €,€15.101 ,0 €,0 €,94.054 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,254,27,50,0,4,159,494,133.693 €,12.921 €,26.318 €,0 €,€33.324 ,2.468 €,20.702 €,229.425 €,2. High
271,2021,9,36,9/10/21 9:00,9/10/21 20:00,Medium,Einschränkung,,"2,75",Business,"11,00","ePOS login via Partos eingeschränkt.
Nach erforlgreicher Anmeldung an Partos und anschl. Aufruf von ePOS werden betroffen Händler auf die Anmeldeseite weitergeleitet.
Workaround:  löschen aller browser Cookies bei betroffenen Händlern ",Übermittlung des SSO Cookies von Partos an EPOS bei einem von 7 Partos Servern fehlerhaft,IMG000003194063,,"o2, Blau","Shops, Partner Shops",kein Impact,"GA 54, DSL 1, Prepaid 60","Postpaid,
Prepaid, Fixnet",x,x,,,,54,,1,60,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€28.423 ,€0 ,€5.436 ,€617 ,€7.812 ,€42.288 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,54 ,,1 ,60 ,115 ,€28.423 ,€0 ,€5.436 ,€617 ,€7.812 ,€42.288 ,x,x,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,54,0,0,0,1,60,115,28.423 €,0 €,0 €,0 €,€5.436 ,617 €,7.812 €,42.288 €,3. Medium
272,2021,9,36,9/10/21 12:00,9/10/21 13:00,Medium,Einschränkung,,"0,25",Techn,"1,00","Performance Probleme Salcus.
ePOS Kundensuche, VVL sporadisch nicht verfügbar
Selfcare Services sporadisch nicht verfügbar",DB blocking session durch hängendne Applikationsprocess von Splunk.,,,"o2, Blau","Selfcare, TeleSales
Shops, Partner Shops",kein Impact,"GA 5, DSL 0","Postpaid
Fixnet",x,x,,,,5,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€2.632 ,€0 ,€503 ,€0 ,€0 ,€3.135 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,5 ,,,,5 ,€2.632 ,€0 ,€503 ,€0 ,€0 ,€3.135 ,x,x,x,x,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,5,0,0,0,0,0,5,2.632 €,0 €,0 €,0 €,€503 ,0 €,0 €,3.135 €,3. Medium
285,2021,9,38,9/23/21 13:00,9/23/21 13:45,High,Ausfall,,"0,75",Techn,"0,75","Selfcare Portal und mobile App Services waren nicht verfügbar. Login und alle Workflows betroffen (z.B. Rechnungsansicht, Pack Bookings, Änderungen wei in Barrings, Tarifänderungen, Vertragsverlängerung).

ePOS: Bestandskundensuche und VVL nicht verfügbar. Neukundenerfassung möglich, Verzögerungen bei der Auftragsverarbeitung",CPU peak observed in the Salcus main DB. Ursache in Analyse,IMG3207772,,"o2, Blau","  Online Shop
Shops, Partner Shops
Telesales, ", Kein Impact , 80 GA und 14 VVL ,"Postpaid, Fixnet
myHandy",x,x,,,,80,14,,,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€42.108 ,€6.700 ,€9.463 ,€0 ,€0 ,€58.271 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,80 ,14 ,,,94 ,€42.108 ,€6.700 ,€9.463 ,€0 ,€0 ,€58.271 ,x,x,x,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,80,14,0,0,0,0,94,42.108 €,6.700 €,0 €,0 €,€9.463 ,0 €,0 €,58.271 €,3. Medium
289,2021,9,39,9/29/21 9:30,9/29/21 13:19,High,Ausfall,,"3,82",Techn,"3,82",ePOS: Contracts could not be printed and therefore not be finalized with enduser's signature.,Software Defect,IMG000003212787,,"o2, Blau","Shops
Partner Shops",Kein Impact,"GA 473, VVL 74, DSL 9, PP 365","Postpaid, Prepaid, Fixnet
myHandy",x,x,,,,473,74,9,365,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€248.964 ,€35.413 ,€55.069 ,€5.552 ,€47.523 ,€392.522 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,473 ,74 ,9 ,365 ,921 ,€248.964 ,€35.413 ,€55.069 ,€5.552 ,€47.523 ,€392.522 ,x,x,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,473,74,0,0,9,365,921,248.964 €,35.413 €,0 €,0 €,€55.069 ,5.552 €,47.523 €,392.522 €,2. High
291,2021,9,39,9/30/21 14:30,9/30/21 16:00,High,Ausfall,,"1,50",Techn,"1,50","Netzwerk Störung. Shops keine Verbindung zum TEF Netzwerk.
Kein ePOS, kein Wincash",Fehler an einem Netzwerk Switch. Defekte Schnittstellenkarte,IMG000003214099,,"o2, Blau","Shops, Telesales",75 GA o2 und 50 GA Blau ,"GA 49, VVL 5,DSL 1,PP 33","Postpaid, Prepaid, Fixnet
myHandy",x,,,,,49,5,1,33,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€25.791 ,€2.393 ,€5.436 ,€617 ,€4.297 ,€38.534 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,49 ,5 ,1 ,33 ,88 ,€25.791 ,€2.393 ,€5.436 ,€617 ,€4.297 ,€38.534 ,x,x,x,,,75 ,,50 ,,,,125 ,39.476 €,0 €,26.318 €,0 €,€12.584 ,0 €,0 €,78.378 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,124,5,50,0,1,33,213,65.268 €,2.393 €,26.318 €,0 €,€18.021 ,617 €,4.297 €,116.912 €,2. High
297,2021,10,40,10/5/21 9:00,10/5/21 16:46,High,Ausfall,,"7,77",Technology,"7,77",ePOS: Anfangs Abschluß der aufträge nach Erfassung nicht möglich. Später Komplettausfall ePOS (Totalausfall),Software Defect ePOS-,,,"o2, Blau","Shops
Partnershops",Kein Impact,"GA 501, VVL 103, DSL 7, PP 245","Postpaid, Prepaid, Fixnet
myHandy",x,x,,,,501,103,7,245,856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€263.702 ,€49.292 ,€60.808 ,€4.318 ,€31.899 ,€410.019 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,501 ,103 ,7 ,245 ,856 ,€263.702 ,€49.292 ,€60.808 ,€4.318 ,€31.899 ,€410.019 ,x,x,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,501,103,0,0,7,245,856,263.702 €,49.292 €,0 €,0 €,€60.808 ,4.318 €,31.899 €,410.019 €,2. High
299,2021,10,40,10/6/21 12:00,10/6/21 14:00,High,Einschränkung,,"1,00",Technology,"2,00","Performance Probleme Salcus
ePOS: Bestandkundensuche/VVL eingeschränkt. Lange Antwortzeiten, teilweise Timeout
online: eingeschränkte Performance, Lange Antworteiten, teilweise Timeout",Hohe CPU Last. Ursache in Analyse,,,"o2, Blau","Selfcare, TeleSales
Shops, Partner Shops","100 o2 GA, 75 Blau GA, VVL tbd, DSL tbd","GA 103, VVL 17, DSL 2, PP 59","Postpaid, Prepaid, Fixnet
myHandy",x,x,,,,103,17,2,59,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€54.214 ,€8.136 ,€12.081 ,€1.234 ,€7.682 ,€83.346 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,103 ,17 ,2 ,59 ,181 ,€54.214 ,€8.136 ,€12.081 ,€1.234 ,€7.682 ,€83.346 ,x,x,x,x,,100 ,,75 ,,,,175 ,52.635 €,0 €,39.476 €,0 €,€17.618 ,0 €,0 €,109.730 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,203,17,75,0,2,59,356,106.849 €,8.136 €,39.476 €,0 €,€29.699 ,1.234 €,7.682 €,193.076 €,2. High
